cost_key,technology,year,base_year,capex,capex_unit,nominal_basis,discount_rate,lifetime_years,fom_fraction,capital_cost,capital_cost_unit,marginal_cost,marginal_cost_unit,efficiency,max_hours,efficiency_store,efficiency_dispatch,standing_loss,co2_emissions,annual_change,capex_annual_change,capital_cost_annual_change,marginal_cost_annual_change,co2_emissions_annual_change,fixed_operating_cost_nzd_per_kw_year,fuel_delivery_cost_nzd_per_gj,heat_rate_gj_per_gwh,connection_cost_nzd_m,total_capital_costs_nzd_m,source,source_url,fx_rate_usd_per_eur,fx_source_url,notes
wind_waikato_generic_wind_no_55,wind,2025,2025,,,MW_e generator capacity,,,,241706.324482,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,46.717122,0.000000,3600,24.524722,362.944357,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Generic Wind No. 55; status=Generic; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2419629.044803.
wind_waikato_generic_wind_no_55,wind,2030,2030,,,MW_e generator capacity,,,,241706.324482,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,46.717122,0.000000,3600,24.524722,362.944357,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Generic Wind No. 55; status=Generic; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2419629.044803.
wind_waikato_generic_wind_no_55,wind,2040,2040,,,MW_e generator capacity,,,,241706.324482,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,46.717122,0.000000,3600,24.524722,362.944357,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Generic Wind No. 55; status=Generic; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2419629.044803.
wind_waikato_generic_wind_no_55,wind,2050,2050,,,MW_e generator capacity,,,,241706.324482,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,46.717122,0.000000,3600,24.524722,362.944357,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Generic Wind No. 55; status=Generic; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2419629.044803.
wind_waikato_generic_wind_no_61,wind,2025,2025,,,MW_e generator capacity,,,,331495.932879,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,58.414072,0.000000,3600,8.763878,33.886841,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Generic Wind No. 61; status=Generic; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=3388684.064059.
wind_waikato_generic_wind_no_61,wind,2030,2030,,,MW_e generator capacity,,,,331495.932879,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,58.414072,0.000000,3600,8.763878,33.886841,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Generic Wind No. 61; status=Generic; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=3388684.064059.
wind_waikato_generic_wind_no_61,wind,2040,2040,,,MW_e generator capacity,,,,331495.932879,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,58.414072,0.000000,3600,8.763878,33.886841,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Generic Wind No. 61; status=Generic; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=3388684.064059.
wind_waikato_generic_wind_no_61,wind,2050,2050,,,MW_e generator capacity,,,,331495.932879,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,58.414072,0.000000,3600,8.763878,33.886841,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Generic Wind No. 61; status=Generic; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=3388684.064059.
wind_waikato_generic_wind_no_71,wind,2025,2025,,,MW_e generator capacity,,,,294385.369133,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,52.701060,0.000000,3600,81.501706,374.883818,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Generic Wind No. 71; status=Generic; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2999070.546833.
wind_waikato_generic_wind_no_71,wind,2030,2030,,,MW_e generator capacity,,,,294385.369133,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,52.701060,0.000000,3600,81.501706,374.883818,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Generic Wind No. 71; status=Generic; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2999070.546833.
wind_waikato_generic_wind_no_71,wind,2040,2040,,,MW_e generator capacity,,,,294385.369133,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,52.701060,0.000000,3600,81.501706,374.883818,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Generic Wind No. 71; status=Generic; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2999070.546833.
wind_waikato_generic_wind_no_71,wind,2050,2050,,,MW_e generator capacity,,,,294385.369133,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,52.701060,0.000000,3600,81.501706,374.883818,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Generic Wind No. 71; status=Generic; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2999070.546833.
wind_waikato_hapuakohe_wind_farm,wind,2025,2025,,,MW_e generator capacity,,,,257050.750197,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.944679,0.000000,3600,82.550073,591.097186,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Hapuakohe Wind Farm; status=Early stages; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2569987.766619.
wind_waikato_hapuakohe_wind_farm,wind,2030,2030,,,MW_e generator capacity,,,,257050.750197,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.944679,0.000000,3600,82.550073,591.097186,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Hapuakohe Wind Farm; status=Early stages; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2569987.766619.
wind_waikato_hapuakohe_wind_farm,wind,2040,2040,,,MW_e generator capacity,,,,257050.750197,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.944679,0.000000,3600,82.550073,591.097186,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Hapuakohe Wind Farm; status=Early stages; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2569987.766619.
wind_waikato_hapuakohe_wind_farm,wind,2050,2050,,,MW_e generator capacity,,,,257050.750197,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.944679,0.000000,3600,82.550073,591.097186,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Hapuakohe Wind Farm; status=Early stages; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2569987.766619.
wind_waikato_kaimai_wind_farm,wind,2025,2025,,,MW_e generator capacity,,,,245584.648977,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,48.531150,0.000000,3600,18.411211,244.524498,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Kaimai wind farm; status=Early stages; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2445244.979612.
wind_waikato_kaimai_wind_farm,wind,2030,2030,,,MW_e generator capacity,,,,245584.648977,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,48.531150,0.000000,3600,18.411211,244.524498,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Kaimai wind farm; status=Early stages; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2445244.979612.
wind_waikato_kaimai_wind_farm,wind,2040,2040,,,MW_e generator capacity,,,,245584.648977,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,48.531150,0.000000,3600,18.411211,244.524498,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Kaimai wind farm; status=Early stages; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2445244.979612.
wind_waikato_kaimai_wind_farm,wind,2050,2050,,,MW_e generator capacity,,,,245584.648977,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,48.531150,0.000000,3600,18.411211,244.524498,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Kaimai wind farm; status=Early stages; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=2445244.979612.
wind_waikato_taumatatotara_stage_1,wind,2025,2025,,,MW_e generator capacity,,,,293314.644493,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.473503,0.000000,3600,20.908445,121.033391,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Taumatatotara (Stage 1); status=Fully consented; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=3025834.769496.
wind_waikato_taumatatotara_stage_1,wind,2030,2030,,,MW_e generator capacity,,,,293314.644493,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.473503,0.000000,3600,20.908445,121.033391,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Taumatatotara (Stage 1); status=Fully consented; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=3025834.769496.
wind_waikato_taumatatotara_stage_1,wind,2040,2040,,,MW_e generator capacity,,,,293314.644493,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.473503,0.000000,3600,20.908445,121.033391,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Taumatatotara (Stage 1); status=Fully consented; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=3025834.769496.
wind_waikato_taumatatotara_stage_1,wind,2050,2050,,,MW_e generator capacity,,,,293314.644493,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.473503,0.000000,3600,20.908445,121.033391,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Taumatatotara (Stage 1); status=Fully consented; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=3025834.769496.
wind_waikato_te_uku,wind,2025,2025,,,MW_e generator capacity,,,,0.000000,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.473503,0.000000,3600,,,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Te Uku; status=Current; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000.
wind_waikato_te_uku,wind,2030,2030,,,MW_e generator capacity,,,,0.000000,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.473503,0.000000,3600,,,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Te Uku; status=Current; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000.
wind_waikato_te_uku,wind,2040,2040,,,MW_e generator capacity,,,,0.000000,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.473503,0.000000,3600,,,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Te Uku; status=Current; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000.
wind_waikato_te_uku,wind,2050,2050,,,MW_e generator capacity,,,,0.000000,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,49.473503,0.000000,3600,,,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Te Uku; status=Current; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000.
solar_wellington_generic_solar_<100_mw_67,solar,2025,2025,,,MW_e generator capacity,,,,184701.891588,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,23.558811,0.000000,3600,25.130000,159.970490,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Generic solar (<100 MW): 67; status=Generic; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=1999631.125217.
solar_wellington_generic_solar_<100_mw_67,solar,2030,2030,,,MW_e generator capacity,,,,184701.891588,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,23.558811,0.000000,3600,25.130000,159.970490,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Generic solar (<100 MW): 67; status=Generic; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=1999631.125217.
solar_wellington_generic_solar_<100_mw_67,solar,2040,2040,,,MW_e generator capacity,,,,184701.891588,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,23.558811,0.000000,3600,25.130000,159.970490,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Generic solar (<100 MW): 67; status=Generic; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=1999631.125217.
solar_wellington_generic_solar_<100_mw_67,solar,2050,2050,,,MW_e generator capacity,,,,184701.891588,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,23.558811,0.000000,3600,25.130000,159.970490,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Generic solar (<100 MW): 67; status=Generic; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=1999631.125217.
solar_wellington_greytown_solar_farm_fnsf,solar,2025,2025,,,MW_e generator capacity,,,,120224.986164,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,23.558811,0.000000,3600,28.840000,209.918546,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Greytown Solar Farm (FNSF); status=Applied for consent; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=1199534.550435.
solar_wellington_greytown_solar_farm_fnsf,solar,2030,2030,,,MW_e generator capacity,,,,120224.986164,NZD/MW-year,0.000000,NZD/MWh_e,1.000000,,,,,0.000000,,,,,,23.558811,0.000000,3600,28.840000,209.918546,MBIE EDGS 2024 assumptions workbook + explicit study assumptions in build_capacity_EDGS.py,,,,EDGS plant=Greytown Solar Farm (FNSF); status=Applied for consent; capital_cost is the legacy annualised NZ generator value (investment + fixed O&M for flexible candidates; zero for sunk existing/fixed capacity); variable_O&M_NZD_per_MWh=0.000000; overnight_CAPEX_NZD_per_MW=1199534.550435.
